citycode	countrycode	latitude	longitude
NTG	CN	32.07222222222222	120.98027777777779
NTL	AU	-32.795833333333334	151.83333333333334
NTN	AU	-17.683611111111112	141.07027777777776
NTQ	JP	37.2925	136.95888888888888
NTX	ID	3.906111111111111	108.38777777777779
NUE	DE	49.45	11.083333333333334
NUF	LK	6.857222222222222	80.58805555555556
NUI	US	70.21000000000001	-151.00555555555556
NUK	PF	-19.285	-138.76972222222224
NUL	US	64.72944444444444	-158.07416666666666
NUM	SA	27.926944444444445	35.28916666666667
NUP	US	60.90416666666667	-162.44166666666666
NUS	VU	-16.078055555555554	167.3997222222222
NUX	RU	66.07027777777778	76.52055555555556
NVA	CO	2.950277777777778	-75.29388888888889
NVI	UZ	40.11638888888889	65.16583333333334
NVT	BR	-26.88	-48.65138888888889
NWA	KM	-12.298055555555555	43.76638888888889
NWI	GB	52.67583333333333	1.2827777777777778
NYA	RU	62.10166666666667	65.60249999999999
NYC	US	40.751666666666665	-73.99416666666667
NYI	GH	7.361944444444444	-2.328888888888889
NYK	KE	0.028055555555555556	37.02472222222222
NYM	RU	65.48138888888889	72.69972222222222
NYR	RU	63.29611111111111	118.34083333333332
NYS	US	40.73555555555556	-73.97416666666666
NYT	MM	19.6225	96.20138888888889
NYU	MM	21.177500000000002	94.93055555555556
NYW	MM	22.22222222222222	95.09305555555555
NZH	CN	49.56666666666667	117.33055555555555
NZL	CN	47.86611111111111	122.76777777777778
OAG	AU	-33.382222222222225	149.1313888888889
OAJ	US	34.830000000000005	-77.6111111111111
OAK	US	37.71666666666667	-122.21666666666667
OAL	BR	-11.433055555555555	-61.47777777777778
OAX	MX	17.002777777777776	-96.72500000000001
OBN	GB	56.46666666666667	-5.4
OBO	JP	42.733333333333334	143.21666666666667
OBU	US	66.91250000000001	-156.8983333333333
OBY	GL	70.48833333333333	-21.971666666666664
OCC	EC	-0.4627777777777778	-76.98694444444445
OCJ	JM	18.4	-76.98333333333333
OCM	AU	-22.540000000000003	117.275
ODB	ES	37.88805555555555	-4.7794444444444455
ODE	DK	55.4	10.333333333333334
ODN	MY	3.9775	115.06833333333333
ODO	RU	57.86638888888889	114.24222222222222
ODY	LA	20.68277777777778	101.99388888888889
OER	SE	63.40833333333333	18.990000000000002
OGD	US	41.2	-112.01666666666667
OGG	US	20.898611111111112	-156.43055555555554
OGL	GY	6.8069444444444445	-58.10666666666667
OGN	JP	24.466944444444444	122.97777777777777
OGS	US	44.68194444444444	-75.46583333333334
OGU	TR	40.966944444444444	38.08583333333333
OGX	DZ	31.92388888888889	5.410555555555556
OGZ	RU	43.205000000000005	44.60666666666667
OHD	MK	41.18	20.742222222222225
OHE	CN	52.91638888888889	122.42222222222223
OHH	RU	53.516666666666666	142.88333333333333
OHO	RU	59.41416666666667	143.05722222222224
OIM	JP	34.78194444444444	139.36027777777778
OIR	JP	42.07166666666667	139.43305555555554
OIT	JP	33.47944444444445	131.73722222222221
OKA	JP	26.333333333333332	127.83333333333333
OKC	US	35.4	-97.61666666666666
OKE	JP	27.432222222222222	128.70583333333332
OKI	JP	36.18111111111111	133.32472222222222
OKJ	JP	34.75694444444444	133.8552777777778
OKL	ID	-4.908333333333334	140.63055555555556
OKR	AU	-9.752777777777778	143.40555555555557
OLA	NO	63.69888888888889	9.60388888888889
OLB	IT	40.89861111111111	9.517777777777779
OLC	BR	-3.4697222222222224	-68.9213888888889
OLF	US	48.094722222222224	-105.57583333333334
OLG	KE	-1.5661111111111112	34.885555555555555
OLH	US	57.205000000000005	-153.29916666666668
OLJ	VU	-14.881666666666668	166.55833333333334
OLP	AU	-30.485	136.87666666666667
OLS	US	31.418055555555558	-110.8475
OLX	KE	-1.4088888888888889	35.11055555555556
OLZ	RU	60.40083333333333	120.47083333333333
OMA	US	41.3	-95.9
OMD	NA	-28.586666666666666	16.44638888888889
OME	US	64.51222222222222	-165.4452777777778
OMH	IR	37.66222222222222	45.06361111111111
OMM	OM	18.138333333333332	55.18
OMO	BA	43.282777777777774	17.84583333333333
OMR	RO	47.025277777777774	21.9025
OMS	RU	54.966944444444444	73.31055555555555
OND	NA	-17.880555555555556	15.947222222222223
ONG	AU	-16.661666666666665	139.17055555555555
ONJ	JP	40.19194444444444	140.3713888888889
ONK	RU	68.51472222222222	112.48
ONQ	TR	41.50555555555555	32.08861111111111
ONS	AU	-21.66888888888889	115.1125
OOD	AU	-22.522222222222222	119.09555555555555
OOK	US	60.54111111111111	-165.0875
OOL	AU	-28.16444444444444	153.50472222222223
OOT	KI	-1.7963888888888888	175.52611111111113
OPO	PT	41.23555555555556	-8.678055555555554
OPP	BR	-0.6966666666666667	-47.33694444444445
OPS	BR	-11.885	-55.586111111111116
ORB	SE	59.22361111111111	15.038055555555555
ORF	US	36.9	-76.2
ORH	US	42.266666666666666	-71.87416666666665
ORI	US	57.88444444444444	-152.85305555555556
ORK	IE	51.84138888888889	-8.49111111111111
ORL	US	28.533333333333335	-81.35
ORM	GB	52.305277777777775	-0.7927777777777778
ORN	DZ	35.61666666666667	-0.6166666666666667
ORT	US	62.96138888888889	-141.9283333333333
ORU	BO	-17.9525	-67.07583333333334
ORV	US	66.81694444444445	-161.02916666666667
ORX	BR	-1.6666666666666665	-55.833333333333336
OSA	JP	34.78333333333333	135.43333333333334
OSD	SE	63.19444444444444	14.500277777777777
OSI	HR	45.46277777777778	18.810277777777777
OSJ	KE	-1.3786111111111112	35.37833333333333
OSL	NO	59.9	10.616666666666667
OSR	CZ	49.69611111111111	18.111111111111114
OSS	KG	40.60888888888889	72.79333333333334
OST	BE	51.19972222222222	2.875277777777778
OSW	RU	51.072500000000005	58.595555555555556
OSY	NO	64.47166666666666	11.570555555555556
OTH	US	43.41722222222222	-124.2461111111111
OTI	ID	2.05	128.31666666666666
OTS	US	48.5	-122.61666666666666
OTZ	US	66.88861111111112	-162.59416666666667
OUA	BF	12.353333333333333	-1.5125
OUD	MA	34.78722222222222	-1.9238888888888888
OUE	CG	1.6166666666666667	16.033333333333335
OUI	FR	48.46333333333334	-5.063888888888889
OUL	FI	64.93	25.354444444444447
OUZ	MR	22.75777777777778	-12.476111111111111
OVB	RU	55.0125	82.65055555555556
OVD	ES	43.56361111111111	-6.034722222222222
OVS	RU	61.32527777777778	63.603611111111114
OWB	US	37.74	-87.16694444444445
OWD	US	42.19166666666666	-71.17611111111111
OXB	GW	11.89472222222222	-15.653611111111111
OXF	GB	51.83694444444445	-1.32
OZC	PH	8.17861111111111	123.84166666666667
OZG	MA	30.26388888888889	-5.853055555555555
OZR	US	31.433333333333334	-85.61666666666666
OZZ	MA	30.939166666666665	-6.9094444444444445
PAB	IN	22.0	82.06666666666666
PAD	DE	51.61416666666667	8.616388888888888
PAE	US	47.919444444444444	-122.28361111111111
PAF	UG	2.2008333333333336	31.551666666666666
PAG	PH	7.83	123.46111111111111
PAH	US	37.06027777777778	-88.77305555555556
PAP	HT	18.58	-72.2925
PAR	FR	48.86666666666667	2.3333333333333335
PAS	GR	37.01027777777778	25.128611111111113
PAT	IN	25.591388888888886	85.08805555555556
PAV	BR	-9.400833333333333	-38.25055555555556
PAZ	MX	20.601944444444445	-97.46305555555556
PBC	MX	19.158055555555553	-98.37138888888889
PBG	US	44.652499999999996	-73.46888888888888
PBH	BT	27.403055555555554	89.42472222222223
PBI	US	26.683333333333334	-80.1
PBJ	VU	-16.431944444444447	168.23583333333332
PBM	SR	5.833333333333333	-55.166666666666664
PBO	AU	-23.171944444444446	117.74666666666667
PBR	GT	15.731944444444444	-88.5
PBU	MM	27.33	97.4263888888889
PBZ	ZA	-34.088055555555556	23.326666666666668
PCL	PE	-8.378055555555555	-74.57416666666666
PCN	NZ	-41.34722222222222	173.9561111111111
PCP	ST	1.6630555555555555	7.411666666666667
PCQ	LA	21.64638888888889	101.9
PCR	CO	6.184722222222223	-67.49305555555556
PDA	CO	3.8536111111111113	-67.90611111111112
PDB	US	59.795833333333334	-154.12361111111113
PDG	ID	-0.875	100.35194444444444
PDL	PT	37.74111111111111	-25.697777777777777
PDM	PA	7.553333333333333	-80.0213888888889
PDP	UY	-34.856944444444444	-55.100833333333334
PDS	MX	28.6275	-100.53527777777778
PDT	US	45.695277777777775	-118.83694444444444
PDV	BG	42.06777777777778	24.850833333333334
PDX	US	45.58861111111111	-122.5975
PEC	US	57.95777777777778	-136.23055555555555
PED	CZ	50.013333333333335	15.73861111111111
PEE	RU	57.91444444444444	56.02111111111111
PEG	IT	43.09722222222222	12.510277777777778
PEI	CO	4.812777777777778	-75.73944444444444
PEM	PE	-12.616388888888888	-69.22916666666667
PEN	MY	5.2972222222222225	100.27666666666667
PER	AU	-31.940277777777776	115.96694444444445
PES	RU	61.88527777777778	34.15472222222222
PET	BR	-31.71833333333333	-52.32972222222222
PEU	HN	15.262222222222222	-83.78444444444445
PEW	PK	33.99388888888889	71.51444444444445
PEX	RU	65.11944444444444	57.13055555555555
PEZ	RU	53.11055555555556	45.021388888888886
PFB	BR	-28.244444444444447	-52.32916666666667
PFO	CY	34.71805555555556	32.48583333333333
PFQ	IR	39.60583333333334	47.87638888888889
PGA	US	36.924166666666665	-111.44777777777779
PGD	US	26.91777777777778	-81.99527777777777
PGF	FR	42.740833333333335	2.8697222222222223
PGH	IN	29.031944444444445	79.47361111111111
PGK	ID	-2.163611111111111	106.13916666666667
PGM	US	59.349722222222226	-151.8311111111111
PGQ	ID	0.9177777777777776	128.38305555555556
PGU	IR	27.379444444444445	52.73777777777778
PGV	US	35.63583333333333	-77.38416666666667
PGZ	BR	-25.052500000000002	-50.18888888888888
PHB	BR	-2.893333333333333	-41.73111111111111
PHC	NG	5.015555555555555	6.949722222222222
PHE	AU	-20.37777777777778	118.62638888888888
PHF	US	37.13194444444444	-76.49305555555556
PHL	US	39.88333333333333	-75.23333333333333
PHO	US	68.34888888888888	-166.79944444444445
PHQ	AU	-21.811666666666667	139.92333333333332
PHS	TH	16.783055555555556	100.27916666666667
PHX	US	33.43333333333333	-112.03333333333333
PIA	US	40.66416666666667	-89.69333333333334
PIH	US	42.90972222222222	-112.59583333333333
PIN	BR	-2.6738888888888885	-56.778055555555554
PIO	PE	-13.745	-76.22027777777778
PIP	US	57.56666666666667	-157.56666666666666
PIR	US	44.382777777777775	-100.28583333333333
PIS	FR	46.583333333333336	0.3333333333333333
PIT	US	40.43333333333333	-79.98333333333333
PIU	PE	-5.2058333333333335	-80.61638888888888
PIX	PT	38.55444444444444	-28.441388888888888
PIZ	US	69.73277777777778	-163.0052777777778
PJA	SE	67.24555555555555	23.06888888888889
PJM	CR	8.536111111111111	-83.30138888888888
PKA	US	60.70666666666667	-161.77361111111114
PKB	US	39.345	-81.43916666666667
PKC	RU	53.169444444444444	158.45083333333332
PKE	AU	-33.13138888888889	148.23916666666665
PKN	ID	-2.705277777777778	111.67333333333333
PKP	PF	-14.809444444444445	-138.8127777777778
PKR	NP	28.200555555555553	83.98138888888889
PKU	ID	0.4608333333333333	101.44444444444444
PKV	RU	57.78388888888889	28.395555555555553
PKY	ID	-2.225	113.94277777777778
PKZ	LA	15.131944444444445	105.78138888888888
PLH	GB	50.422777777777775	-4.105833333333333
PLJ	BZ	16.537222222222223	-88.3611111111111
PLM	ID	-2.8983333333333334	104.7
PLN	US	45.57083333333334	-84.79666666666667
PLO	AU	-34.60527777777778	135.8802777777778
PLQ	LT	55.973333333333336	21.093888888888888
PLS	TC	21.77361111111111	-72.26583333333333
PLW	ID	-0.918611111111111	119.90972222222223
PLX	KZ	50.35138888888889	80.23444444444445
PLZ	ZA	-33.985	25.61722222222222
PMA	TZ	-5.2572222222222225	39.811388888888885
PMC	CL	-41.43888888888888	-73.09388888888888
PMG	BR	-22.533333333333335	-55.733333333333334
PMI	ES	39.55166666666666	2.738888888888889
PML	US	56.005	-160.5613888888889
PMO	IT	38.18194444444444	13.099444444444446
PMR	NZ	-40.32	175.6136111111111
PMV	VE	10.913055555555555	-63.9675
PMW	BR	-10.29138888888889	-48.356944444444444
PMY	AR	-42.759166666666665	-65.10277777777777
PNA	ES	42.769999999999996	-1.6463888888888891
PND	BZ	16.102222222222224	-88.80833333333334
PNH	KH	11.546666666666667	104.84416666666667
PNI	FM	6.985277777777778	158.20888888888888
PNK	ID	-0.15083333333333332	109.4038888888889
PNL	IT	36.815	11.968055555555555
PNP	PG	-8.804444444444446	148.30916666666667
PNQ	IN	18.58222222222222	73.91972222222223
PNR	CG	-4.816111111111111	11.886666666666667
PNS	US	30.466666666666665	-87.18333333333334
PNT	CL	-51.67111111111111	-72.52833333333334
PNY	IN	11.968333333333334	79.81138888888889
PNZ	BR	-9.362499999999999	-40.56916666666667
POA	BR	-29.994444444444447	-51.171388888888885
POG	GA	-0.7116666666666667	8.754444444444445
POJ	BR	-18.671666666666667	-46.490833333333335
POL	MZ	-12.986666666666666	40.5225
POM	PG	-9.443333333333333	147.22
POP	DO	19.75777777777778	-70.57
POR	FI	61.461666666666666	21.8
POS	TT	10.595277777777778	-61.33722222222222
POZ	PL	52.40611111111111	16.925
PPB	BR	-22.175	-51.42472222222222
PPG	AS	-14.33361111111111	-170.71249999999998
PPK	KZ	54.77444444444444	69.18388888888889
PPL	NP	27.51722222222222	86.585
PPN	CO	2.4544444444444444	-76.60944444444443
PPP	AU	-20.49416666666667	148.55305555555557
PPQ	NZ	-40.901111111111106	174.98805555555555
PPS	PH	9.742222222222221	118.75861111111111
PPT	PF	-17.55388888888889	-149.60722222222222
PPV	US	56.32555555555556	-133.60916666666665
PQC	VN	10.17	103.99333333333334
PQI	US	46.68888888888888	-68.04472222222222
PQQ	AU	-31.435555555555556	152.86222222222221
PQS	US	61.93472222222222	-162.89916666666667
PQT	GL	69.99694444444445	-51.305
PRA	AR	-31.79361111111111	-60.48111111111111
PRC	US	34.654444444444444	-112.41972222222223
PRG	CZ	50.10111111111111	14.260277777777778
PRI	SC	-4.319166666666667	55.69138888888889
PRM	PT	37.14972222222222	-8.584166666666667
PRN	RS	42.57277777777778	21.035833333333336
PRS	SB	-9.641944444444444	161.42583333333332
PSA	IT	43.68277777777777	10.395555555555555
PSC	US	46.266666666666666	-119.11666666666666
PSE	PR	18.008333333333333	-66.56305555555555
PSG	US	56.80222222222222	-132.94361111111112
PSO	CO	1.396111111111111	-77.2911111111111
PSP	US	33.833333333333336	-116.5
PSR	IT	42.431666666666665	14.186666666666667
PSS	AR	-27.385833333333334	-55.970555555555556
PSU	ID	0.8355555555555556	112.93722222222223
PTA	US	60.2025	-154.32333333333332
PTG	ZA	-23.845277777777778	29.45861111111111
PTH	US	56.95722222222223	-158.63722222222222
PTK	US	42.665277777777774	-83.42
PTO	BR	-26.21722222222222	-52.69444444444444
PTP	GP	16.26527777777778	-61.53194444444444
PTQ	BR	-1.738888888888889	-52.24444444444445
PTU	US	59.01638888888889	-161.8238888888889
PTW	US	40.260555555555555	-75.67166666666667
PTX	CO	1.8569444444444445	-76.08694444444444
PTY	PA	8.966666666666667	-79.53333333333333
PUB	US	38.28916666666667	-104.49666666666667
PUF	FR	43.38	-0.4186111111111112
PUJ	DO	18.5675	-68.36333333333333
PUK	PF	-18.296111111111113	-137.01583333333335
PUQ	CL	-53.00277777777778	-70.85472222222222
PUS	KR	35.17666666666666	128.9425
PUU	CO	0.5052777777777778	-76.50083333333333
PUW	US	46.743611111111115	-117.1111111111111
PUY	HR	44.89361111111111	13.922222222222222
PUZ	NI	14.046388888888888	-83.38666666666667
PVA	CO	13.358611111111111	-81.35833333333333
PVC	US	42.07277777777778	-70.22027777777778
PVD	US	41.725	-71.42583333333334
PVH	BR	-8.709166666666667	-63.90222222222222
PVK	GR	38.925555555555555	20.76527777777778
PVR	MX	20.68	-105.25416666666666
PVU	US	40.21888888888889	-111.7225
PWE	RU	69.78333333333333	170.59694444444446
PWM	US	43.64611111111111	-70.30916666666667
PWQ	KZ	52.19499999999999	77.07388888888889
PXM	MX	15.876944444444446	-97.08916666666666
PXO	PT	33.07083333333334	-16.349722222222223
PXU	VN	14.004444444444445	108.01722222222222
PYB	IN	18.85	82.58333333333333
PYE	CK	-9.006666666666666	-158.03666666666666
PYG	IN	27.227777777777778	88.58694444444444
PYH	VE	5.62	-67.6061111111111
PYJ	RU	66.40055555555556	112.03027777777778
PYM	US	41.91138888888889	-70.72888888888889
PYT	BR	-17.243055555555557	-46.88333333333333
PZB	ZA	-29.648888888888887	30.398611111111112
PZE	GB	50.128055555555555	-5.518611111111111
PZI	CN	26.540000000000003	101.79805555555555
PZO	VE	8.288611111111111	-62.76027777777778
PZU	SD	19.433611111111112	37.23416666666667
QBC	CA	52.3875	-126.59583333333333
QCU	GL	68.74444444444444	-52.34055555555556
QFI	GL	68.14722222222223	-53.169444444444444
QFN	GL	60.004444444444445	-44.655277777777776
QGP	BR	-8.834444444444445	-36.47138888888889
QGQ	GL	67.94111111111111	-53.617222222222225
QIG	BR	-6.347222222222222	-39.29388888888889
QJE	GL	68.8561111111111	-53.125277777777775
QJG	GL	67.5	-53.0
QJI	GL	68.63222222222221	-51.835
QMK	GL	68.25	-52.88333333333333
QOW	NG	5.426944444444445	7.206111111111111
QPW	GL	68.31277777777777	-53.46027777777778
QRO	MX	20.61722222222222	-100.18555555555555
QRW	NG	5.598888888888888	5.820277777777777
QRY	GL	68.14111111111112	-53.44166666666666
QSF	DZ	36.17805555555555	5.3244444444444445
QSR	IT	40.68222222222222	14.768055555555556
QSZ	CN	38.24861111111111	77.06666666666666
QUO	NG	4.8738888888888905	8.09138888888889
QUP	GL	70.01194444444444	-51.93222222222222
QUV	GL	60.14833333333333	-44.286944444444444
QUW	GL	60.59388888888889	-45.382777777777775
RAB	PG	-4.34	152.37722222222223
RAE	SA	30.906666666666666	41.138333333333335
RAH	SA	29.62638888888889	43.49055555555556
RAI	CV	14.94138888888889	-23.484722222222224
RAK	MA	31.606944444444444	-8.036388888888888
RAL	US	33.95	-117.43333333333334
RAO	BR	-21.134166666666665	-47.774166666666666
RAP	US	44.03333333333333	-103.05
RAQ	ID	-4.85	122.71666666666667
RAR	CK	-21.202777777777776	-159.79833333333332
RAS	IR	37.32333333333334	49.617777777777775
RBA	MA	34.05138888888889	-6.751388888888889
RBB	BR	-4.4	-59.583333333333336
RBQ	BO	-14.426666666666666	-67.49888888888889
RBR	BR	-9.869166666666667	-67.89416666666668
RBV	SB	-8.167777777777777	157.64194444444445
RBY	US	64.72722222222222	-155.47
RCB	ZA	-28.741111111111113	32.092222222222226
RCE	US	48.61138888888889	-123.1413888888889
RCH	CO	11.526111111111112	-72.92583333333334
RCL	VU	-15.471666666666668	167.83555555555557
RCM	AU	-20.70138888888889	143.11416666666665
RCQ	AR	-29.210555555555555	-59.69083333333333
RCU	AR	-33.09444444444445	-64.26138888888889
RDB	US	68.02833333333334	-162.90861111111113
RDD	US	40.50888888888889	-122.29333333333334
RDG	US	40.37916666666667	-75.96666666666667
RDM	US	44.25416666666667	-121.15
RDN	MY	5.764166666666667	103.00472222222223
RDP	IN	23.624166666666667	87.24222222222222
RDU	US	35.87777777777778	-78.7875
RDV	US	61.786944444444444	-157.3452777777778
RDZ	FR	44.4075	2.4833333333333334
REA	PF	-18.46611111111111	-136.43944444444446
REC	BR	-8.126666666666667	-34.92305555555555
REG	IT	38.07194444444445	15.653611111111111
REK	IS	64.15	-21.95
REL	AR	-43.21055555555556	-65.27027777777778
REN	RU	51.795833333333334	55.45666666666667
RER	GT	14.521944444444445	-91.69666666666667
RES	AR	-27.45	-59.05611111111111
RET	NO	67.5275	12.103055555555555
REU	ES	41.1475	1.1672222222222224
REX	MX	26.00888888888889	-98.2286111111111
RFP	PF	-16.722777777777775	-151.46583333333334
RGA	AR	-53.777499999999996	-67.75
RGI	PF	-14.954166666666666	-147.66083333333333
RGK	RU	51.969166666666666	85.83638888888889
RGL	AR	-51.60888888888889	-69.31277777777777
RGN	MM	16.90722222222222	96.13333333333334
RGS	ES	42.3575	-3.6208333333333336
RHD	AR	-27.473611111111108	-64.90666666666667
RHI	US	45.63111111111111	-89.4675
RHO	GR	36.40555555555555	28.08611111111111
RHP	NP	27.4	86.08333333333333
RIA	BR	-29.711388888888887	-53.68805555555555
RIB	BO	-11.010555555555555	-66.0736111111111
RIC	US	37.50527777777778	-77.31972222222223
RIH	PA	8.375277777777779	-80.12833333333333
RIO	BR	-22.9	-43.166666666666664
RIS	JP	45.24194444444444	141.1863888888889
RIW	US	43.065555555555555	-108.46000000000001
RIX	LV	56.92361111111111	23.97111111111111
RIY	YE	14.662777777777778	49.375
RIZ	CN	35.4	119.31666666666666
RJA	IN	17.110000000000003	81.81944444444444
RJB	NP	26.51	86.73472222222222
RJH	BD	24.43722222222222	88.61638888888888
RJK	HR	45.216944444444444	14.570277777777777
RJL	ES	42.46055555555556	-2.3205555555555555
RKA	PF	-15.485277777777776	-145.46777777777777
RKD	US	44.059444444444445	-69.09972222222221
RKS	US	41.594722222222224	-109.06555555555555
RKT	AE	25.613611111111112	55.93888888888888
RKZ	CN	29.351944444444445	89.31
RLG	DE	53.918055555555554	12.278333333333334
RLK	CN	40.92638888888889	107.7388888888889
RLO	AR	-32.38444444444444	-65.18527777777778
RMA	AU	-26.545	148.77472222222224
RMF	EG	25.557222222222222	34.58361111111111
RMI	IT	44.019444444444446	12.609444444444444
RMP	US	65.50805555555556	-150.14194444444445
RMQ	TW	24.265	120.62083333333332
RMT	PF	-22.6375	-152.8052777777778
RMU	ES	37.803888888888885	-1.1272222222222223
RNA	SB	-9.860833333333334	161.97972222222222
RNB	SE	56.266666666666666	15.265
RNI	NI	12.17361111111111	-83.06027777777777
RNJ	JP	27.04388888888889	128.40194444444444
RNL	SB	-11.551111111111112	160.0638888888889
RNM	OM	21.376944444444444	57.056666666666665
RNN	DK	55.06333333333333	14.760277777777778
RNO	US	39.49916666666667	-119.76805555555555
RNS	FR	48.1	-1.6666666666666665
ROA	US	37.32555555555556	-79.97555555555556
ROC	US	43.11888888888889	-77.6725
ROI	TH	16.116666666666667	103.77388888888889
ROK	AU	-23.381944444444446	150.4752777777778
ROM	IT	41.9	12.483333333333333
RON	CO	6.3	-71.08333333333333
ROO	BR	-16.586944444444445	-54.725
ROP	MP	14.174444444444443	145.24249999999998
ROR	PW	7.367222222222222	134.54416666666665
ROS	AR	-32.90361111111111	-60.78444444444444
ROT	NZ	-38.106944444444444	176.3163888888889
ROW	US	33.30166666666666	-104.53055555555555
RPR	IN	21.18027777777778	81.7388888888889
RQA	CN	38.974722222222226	88.00833333333334
RQY	IN	13.858055555555556	75.60555555555555
RRG	MU	-19.75777777777778	63.361111111111114
RRK	IN	22.266666666666666	84.81666666666666
RRR	PF	-16.045	-142.47694444444446
RRS	NO	62.57888888888889	11.344722222222222
RSA	AR	-36.58833333333334	-64.27583333333334
RSD	BS	24.891666666666666	-76.17777777777778
RSH	US	61.77833333333333	-161.31972222222223
RSI	SA	25.40694444444444	37.129444444444445
RST	US	43.91027777777778	-92.49666666666667
RSU	KR	34.842222222222226	127.61694444444444
RTA	FJ	-12.482777777777779	177.07166666666666
RTB	HN	16.316944444444445	-86.52305555555556
RTG	ID	-8.596111111111112	120.47805555555556
RTM	NL	51.95	4.433333333333334
RTW	RU	51.565	46.04666666666667
RUA	UG	3.049722222222222	30.911944444444444
RUE	CD	0.13333333333333333	29.266666666666666
RUH	SA	24.633055555555558	46.71666666666667
RUL	MV	0.33805555555555555	73.51277777777777
RUN	RE	-20.88722222222222	55.51027777777778
RUR	PF	-22.434166666666666	-151.36055555555555
RUT	US	43.529444444444444	-72.94972222222222
RVD	BR	-17.833333333333332	-50.955555555555556
RVE	CO	6.951944444444445	-71.85722222222222
RVK	NO	64.83416666666666	11.135555555555555
RVN	FI	66.56472222222222	25.830277777777777
RVV	PF	-23.885277777777777	-147.66194444444446
RXS	PH	11.601111111111111	122.75055555555555
RYL	ZM	-15.725	29.30388888888889
RZE	PL	50.11	22.01888888888889
RZH	RU	42.92166666666667	133.90444444444444
RZR	IR	36.909166666666664	50.68
RZV	TR	41.169444444444444	40.82916666666667
SAB	BQ	17.645555555555553	-63.220555555555556
SAC	US	38.516666666666666	-121.5
SAE	GL	70.8086111111111	-51.626666666666665
SAF	US	35.61666666666667	-106.08333333333333
SAG	IN	19.68888888888889	74.37722222222222
SAH	YE	15.47638888888889	44.219722222222224
SAI	KH	13.369444444444445	104.22333333333333
SAL	SV	13.440833333333334	-89.05583333333333
SAN	US	32.733333333333334	-117.18333333333334
SAO	BR	-23.533333333333335	-46.625
SAP	HN	15.452777777777778	-87.92361111111111
SAQ	BS	25.05388888888889	-78.04888888888888
SAT	US	29.533333333333335	-98.46666666666667
SAV	US	32.13333333333333	-81.2
SBA	US	34.42611111111111	-119.84027777777777
SBD	US	34.09583333333334	-117.23611111111111
SBH	BL	17.904444444444444	-62.843611111111116
SBN	US	41.70472222222222	-86.31305555555555
SBP	US	35.23722222222222	-120.64083333333333
SBR	AU	-9.37861111111111	142.625
SBW	MY	2.2641666666666667	111.9825
SBY	US	38.34055555555556	-75.51027777777777
SBZ	RO	45.785555555555554	24.091388888888886
SCC	US	70.19472222222223	-148.46527777777777
SCE	US	40.85055555555556	-77.84722222222221
SCL	CL	-33.393055555555556	-70.78583333333333
SCM	US	61.845555555555556	-165.57861111111112
SCN	DE	49.21666666666667	7.116666666666666
SCO	KZ	43.86	51.091944444444444
SCQ	ES	42.896388888888886	-8.415277777777778
SCR	SE	61.15888888888889	12.842222222222222
SCT	YE	12.630555555555556	53.905833333333334
SCU	CU	19.96972222222222	-75.83527777777778
SCV	RO	47.6875	26.354166666666668
SCW	RU	61.64694444444444	50.845
SCY	EC	-0.910277777777778	-89.61749999999999
SCZ	SB	-10.719722222222222	165.79638888888888
SDD	AO	-14.924722222222222	13.575
SDE	AR	-27.765555555555554	-64.31
SDF	US	38.18333333333333	-85.73333333333333
SDG	IR	35.25083333333333	47.01111111111111
SDJ	JP	38.13972222222222	140.91694444444443
SDK	MY	5.9013888888888895	118.0611111111111
SDL	SE	62.528055555555554	17.44388888888889
SDN	NO	61.830000000000005	6.1075
SDP	US	55.315	-160.5227777777778
SDQ	DO	18.466666666666665	-69.9
SDR	ES	43.426944444444445	-3.82
SDW	IN	16.003055555555555	73.53277777777778
SDY	US	47.705000000000005	-104.19638888888889
SDZ	GB	60.5	-1.0
SEA	US	47.45	-122.3
SEB	LY	26.986944444444447	14.4725
SEK	RU	67.47472222222223	153.72944444444445
SEL	KR	37.516666666666666	126.93333333333334
SES	RU	66.84305555555555	88.40916666666668
SET	BR	-8.0625	-38.32611111111112
SEU	TZ	-2.4572222222222218	34.82194444444445
SEW	EG	29.34611111111111	25.50583333333333
SEZ	SC	-4.674444444444445	55.52194444444444
SFA	TN	34.71805555555556	10.69111111111111
SFD	VE	7.883333333333333	-67.44388888888889
SFG	MF	18.100833333333334	-63.049166666666665
SFJ	GL	67.01694444444445	-50.68944444444444
SFL	CV	14.886666666666667	-24.481944444444444
SFN	AR	-31.710833333333333	-60.811388888888885
SFO	US	37.61888888888889	-122.39166666666668
SFS	PH	14.794444444444444	120.2713888888889
SFT	SE	64.62472222222222	21.076944444444443
SFY	US	42.11666666666667	-72.58333333333333
SGC	RU	61.343611111111116	73.40194444444445
SGD	DK	55.81666666666667	8.3
SGF	US	37.245555555555555	-93.38861111111112
SGG	GL	65.90583333333333	-36.37833333333333
SGI	PK	32.083333333333336	72.66666666666667
SGN	VN	10.818888888888889	106.65194444444445
SGO	AU	-28.049722222222226	148.5952777777778
SGU	US	37.09055555555556	-113.59305555555555
SGX	TZ	-10.683333333333334	35.583333333333336
SGY	US	59.46055555555556	-135.3163888888889
SGZ	TH	7.333333333333333	100.53333333333333
SHA	CN	31.1	121.36666666666666
SHB	JP	43.5775	144.95999999999998
SHC	ET	14.079444444444444	38.271388888888886
